"Entry","Mw","conc_mmolgDW","0.9conc"
"P36683",93498,2.49902290162006E-05,2.24912061145805E-05
"P0ACG1",15348,2.5062E-05,2.25558022679122E-05
"P0A6R3",11240,2.51566130475095E-05,2.2641E-05
"P0AF36",9635,2.54371821983441E-05,2.28934639785097E-05
"P0A858",26972,2.56003037976666E-05,2.30402734178999E-05
"P0ADN2",13134,2.56525027094498E-05,2.30872524385048E-05
"P0ABB4",50325,2.6794353904707E-05,2.41149185142363E-05
"P0A6E4",49898,2.68530776804631E-05,2.41677699124168E-05
"P0AEK4",27864,2.69085390242327E-05,2.42176851218094E-05
"P0A6X3",11166,2.70031495518397E-05,2.43028345966557E-05
"P08997",60274,2.74925143498071E-05,2.47432629148264E-05
"P0A7Z4",36512,2.75577629895361E-05,2.4802E-05
"P0ADZ7",11887,2.77110972928992E-05,2.494E-05
"P0ABH7",48015,2.78252824124249E-05,2.50427541711824E-05
"P0A9D8",29892,2.78481194363301E-05,2.50633074926971E-05
"P23721",39783,2.82363488427175E-05,2.54127139584458E-05
"P23869",18153,2.86213158171185E-05,2.57591842354066E-05
"P0AFH8",21074,2.86474152730101E-05,2.57826737457091E-05
"P0A870",35219,2.9133517638991E-05,2.62201658750919E-05
"P0AC69",12879,2.92444403265303E-05,2.632E-05
"P0A6T5",24831,2.94401862457172E-05,2.64961676211455E-05
"P0C8J6",30812,2.96424570288771E-05,2.66782113259894E-05
"P0AA25",11807,3.02264323544515E-05,2.72037891190064E-05
"P45578",19416,3.03145180180856E-05,2.7283066216277E-05
"P0A8F0",22533,3.08756563197549E-05,2.77880906877794E-05
"P0ABB0",55222,3.12051619503862E-05,2.80846457553476E-05
"P0A9P0",50688,3.12084243823727E-05,2.80875819441354E-05
"P00350",51481,3.1864173211649E-05,2.86777558904841E-05
"P0A763",15463,3.19131096914457E-05,2.87217987223011E-05
"P0ADB1",12021,3.27809165998412E-05,2.95028249398571E-05
"P13445",37972,3.33485797654833E-05,3.0013721788935E-05
"P0AD79",3146,3.35443256846703E-05,3.01898931162033E-05
"P0A6Y8",69115,3.44741188008083E-05,3.10267069207275E-05
"P28635",29432,3.44773812327948E-05,3.10296431095153E-05
"P0A9Q9",40018,3.45556796004695E-05,3.11001116404225E-05
"P0AEU7",17688,3.4784E-05,3.13056448555689E-05
"P64581",11051,3.55148346044856E-05,3.1963351144037E-05
"P0A6F5",57329,3.65522879761764E-05,3.28970591785588E-05
"P0AEH5",11306,3.7442931908477E-05,3.36986387176293E-05
"P62707",28556,3.80725812818617E-05,3.42653231536755E-05
"P0A799",41118,3.9818E-05,3.58361841551508E-05
"P0A6Y1",10651,4.03138720565523E-05,3.62824848508971E-05
"P0AF93",13612,4.07118887588991E-05,3.66406998830092E-05
"P0ABT2",18695,4.24377152797307E-05,3.81939437517576E-05
"P0A850",48193,4.28292071181046E-05,3.85462864062941E-05
"P0A7W7",14127,4.44343236554376E-05,3.99908912898938E-05
"P0A6F9",10387,4.4803E-05,4.03226806229158E-05
"P0A7M6",7273,4.52499316520499E-05,4.07249384868449E-05
"P0AB71",39147,4.56022743065864E-05,4.1042E-05
"P69783",18251,4.61797247681879E-05,4.15617522913691E-05
"P0A9G6",47522,4.61797247681879E-05,4.15617522913691E-05
"P0A9C5",51904,4.6688664158074E-05,4.20197977422666E-05
"P0AGD3",21266,4.9217E-05,4.42953440528149E-05
"P0A7Q6",4364,5.14518148582897E-05,4.63066333724607E-05
"P68191",5096,5.15203259300052E-05,4.63682933370047E-05
"P0A6M8",77581,5.19705415441352E-05,4.67734873897217E-05
"P0AFW2",6507,5.25969284855334E-05,4.73372356369801E-05
"P61889",32337,5.2685E-05,4.74165127342508E-05
"P0A7W1",17603,5.37224675208584E-05,4.83502207687726E-05
"P0A7A9",19704,5.37355172488042E-05,4.8362E-05
"P0AG55",18904,5.47468711646034E-05,4.92721840481431E-05
"P02413",14980,5.49752414036548E-05,4.94777172632893E-05
"P0A862",17835,5.53341089221643E-05,4.98006980299479E-05
"P0A6P1",30423,5.55624791612157E-05,5.00062312450941E-05
"P60624",11316,5.67239049483916E-05,5.10515144535524E-05
"P0ADZ0",11199,5.6857664659836E-05,5.11718981938524E-05
"P0AED0",16066,5.69000762756598E-05,5.12100686480938E-05
"P60422",29860,5.80419274709171E-05,5.22377347238254E-05
"P0A912",18824,5.8593278476627E-05,5.2734E-05
"P0C018",12770,5.91217924584317E-05,5.32096132125885E-05
"P0A7R1",15769,6.00613728705291E-05,5.40552355834762E-05
"P0AG51",6542,6.04267652530114E-05,5.43840887277103E-05
"P60723",22087,6.0968328962762E-05,5.48714960664858E-05
"P0ADY3",13541,6.14511688967564E-05,5.53060520070808E-05
"P0AG67",61158,6.17708872314284E-05,5.55937985082856E-05
"P0A7R5",11736,6.18263485751981E-05,5.56437137176783E-05
"P0AES9",11858,6.20025199024663E-05,5.58022679122197E-05
"P0A7U3",10430,6.22276277095313E-05,5.60048649385782E-05
"P62399",20302,6.23548625570029E-05,5.61193763013026E-05
"P60438",22244,6.2531E-05,5.6277930495844E-05
"P0A7R9",13845,6.2762666555309E-05,5.64863998997781E-05
"P0A7S9",13099,6.27659289872955E-05,5.6489336088566E-05
"P0A7V3",25983,6.31052219138862E-05,5.67946997224976E-05
"P0A9T0",44176,6.3307492697046E-05,5.69767434273414E-05
"P61175",12226,6.3663097783569E-05,5.72967880052121E-05
"P0AD86",2138,6.37381337192573E-05,5.73643203473316E-05
"P68919",10693,6.37479210152166E-05,5.73731289136949E-05
"P0AG48",11564,6.54704851040618E-05,5.89234365936556E-05
"P0ADY7",15281,6.5813E-05,5.92317364163751E-05
"P76344",24762,6.64133279481456E-05,5.9772E-05
"P00448",23097,6.68113446504924E-05,6.01302101854432E-05
"P0A6P9",45655,6.92744808002615E-05,6.2347E-05
"P0A7J7",14875,6.97671080302154E-05,6.27903972271939E-05
"P0A7M9",7871,7.04195944275052E-05,6.33776349847547E-05
"P0A7L0",24730,7.10916554167137E-05,6.39824898750423E-05
"P0AG59",11580,7.20834347405943E-05,6.48750912665349E-05
"P0A7L3",13497,7.25075508988327E-05,6.52567958089494E-05
"P0AD96",39076,7.29055676011794E-05,6.5615E-05
"P0A7X3",14856,7.3257910255716E-05,6.59321192301444E-05
"P0A7T7",8986,7.35580539984693E-05,6.62022485986224E-05
"P0A825",45317,7.4005E-05,6.66045064625515E-05
"P0AG63",9704,7.40930928442469E-05,6.66837835598222E-05
"P0AA10",16019,7.43964990189867E-05,6.6956849117088E-05
"P0A917",18603,7.4863E-05,6.7376724113744E-05
"P0A7J3",17712,7.6177786883588E-05,6.856E-05
"P0A7V0",26744,7.66247400657315E-05,6.89622660591584E-05
"P0A786",34427,7.66802014095011E-05,6.9012181268551E-05
"P0ADB7",4810,7.6817223552932E-05,6.91355011976388E-05
"P0AG44",14365,7.7013E-05,6.9311672524907E-05
"P68699",8256,7.7071693247875E-05,6.93645239230875E-05
"P0AA04",9119,7.71434667515769E-05,6.94291200764192E-05
"P0ABK5",34490,7.99034842121129E-05,7.19131357909016E-05
"P09169",35562,8.03993738740532E-05,7.23594364866479E-05
"P0A7L8",9124,8.1661935052809E-05,7.34957415475281E-05
"P39172",33777,8.2337258474004E-05,7.41035326266036E-05
"P0ADZ4",10269,8.2794E-05,7.45145990568962E-05
"P0A7T3",9191,8.4099E-05,7.56890745720179E-05
"P0A7V8",23469,8.44480519692366E-05,7.6003246772313E-05
"P0A7K6",13133,8.50842262065942E-05,7.65758035859348E-05
"P0A7F3",17121,8.51364251183774E-05,7.66227826065397E-05
"P02358",15703,8.63826741372009E-05,7.77444067234808E-05
"P0ACF4",9226,9.19777449939613E-05,8.278E-05
"P0A7P5",5380,9.29695243178418E-05,8.36725718860576E-05
"P0ACF8",15540,9.41146379450855E-05,8.47031741505769E-05
"P0ACF0",9535,9.47475497504566E-05,8.5272794775411E-05
"P02359",20019,9.49693951255351E-05,8.54724556129816E-05
"P0A972",7463,9.56186190908385E-05,8.60567571817547E-05
"P05793",54069,9.60949341608601E-05,8.64854407447741E-05
"P0A7N9",6372,9.70801886207678E-05,8.7372169758691E-05
"P0A7Q1",7289,9.92692804836751E-05,8.93423524353076E-05
"P0A7S3",13737,0.0001016248,9.14622807401019E-05
"P0A7U7",9684,0.0001057517,9.5176559556675E-05
"P0A7M2",9006,0.0001089065,9.80158541144814E-05
"P0AE08",20761,0.0001212091,0.0001090882
"P08200",45757,0.0001269053,0.0001142148
"P68679",8500,0.0001273784,0.0001146406
"P0A7N4",6446,0.0001480753,0.0001332677
"P0A9Y6",7402,0.000163624,0.0001472616
"P06996",40368,0.0001726773,0.0001554095
"P0A9B2",35532,0.0001927314,0.0001734583
"P25665",84674,0.0002073341,0.0001866007
"P0A7K2",12295,0.0002098886,0.0001888997
"P0A910",37201,0.0002263997,0.0002037598
"P02931",39333,0.0002342361,0.0002108125
"P0A6A8",8640,0.0002804419,0.0002523977
"P0CE48",43314,0.0003803441,0.0003423097
"P0CE47",43284,0.0003803441,0.0003423097
"P69776",8323,0.0020210505,0.0018189455
"Q9XB42",8581,"#VALUE!","#VALUE!"
"Q6BF87",3972,"#VALUE!","#VALUE!"
"Q6BF25",3917,"#VALUE!","#VALUE!"
"Q6BF16",21391,"#VALUE!","#VALUE!"
"Q47706",46648,"#VALUE!","#VALUE!"
"Q47685",18099,"#VALUE!","#VALUE!"
"Q47684",11940,"#VALUE!","#VALUE!"
"Q47539",29812,"#VALUE!","#VALUE!"
"Q47536",44708,"#VALUE!","#VALUE!"
"Q47534",29040,"#VALUE!","#VALUE!"
"Q47377",12192,"#VALUE!","#VALUE!"
"Q47274",14176,"#VALUE!","#VALUE!"
"Q47272",5494,"#VALUE!","#VALUE!"
"Q47270",6494,"#VALUE!","#VALUE!"
"Q47269",17433,"#VALUE!","#VALUE!"
"Q47268",3644,"#VALUE!","#VALUE!"
"Q47208",58596,"#VALUE!","#VALUE!"
"Q47151",28785,"#VALUE!","#VALUE!"
"Q47140",20579,"#VALUE!","#VALUE!"
"Q46953",12308,"#VALUE!","#VALUE!"
"Q46943",18720,"#VALUE!","#VALUE!"
"Q46941",24287,"#VALUE!","#VALUE!"
"Q46916",49142,"#VALUE!","#VALUE!"
"Q46915",48850,"#VALUE!","#VALUE!"
"Q46911",53737,"#VALUE!","#VALUE!"
"Q46909",48234,"#VALUE!","#VALUE!"
"Q46908",28720,"#VALUE!","#VALUE!"
"Q46906",20786,"#VALUE!","#VALUE!"
"Q46905",9662,"#VALUE!","#VALUE!"
"Q46904",46393,"#VALUE!","#VALUE!"
"Q46892",46770,"#VALUE!","#VALUE!"
"Q46890",23222,"#VALUE!","#VALUE!"
"Q46889",41339,"#VALUE!","#VALUE!"
"Q46867",13201,"#VALUE!","#VALUE!"
"Q46858",34983,"#VALUE!","#VALUE!"
"Q46844",25356,"#VALUE!","#VALUE!"
"Q46843",26347,"#VALUE!","#VALUE!"
"Q46841",38533,"#VALUE!","#VALUE!"
"Q46832",20395,"#VALUE!","#VALUE!"
"Q46821",51758,"#VALUE!","#VALUE!"
"Q46820",69089,"#VALUE!","#VALUE!"
"Q46819",17513,"#VALUE!","#VALUE!"
"Q46812",48842,"#VALUE!","#VALUE!"
"Q46811",115582,"#VALUE!","#VALUE!"
"Q46809",28103,"#VALUE!","#VALUE!"
"Q46806",51025,"#VALUE!","#VALUE!"
"Q46803",44187,"#VALUE!","#VALUE!"
"Q46789",8055,"#VALUE!","#VALUE!"
"Q46787",19093,"#VALUE!","#VALUE!"
"Q46755",14639,"#VALUE!","#VALUE!"
"Q2EEU2",9734,"#VALUE!","#VALUE!"
"Q2EES0",9023,"#VALUE!","#VALUE!"
"P78285",17972,"#VALUE!","#VALUE!"
"P77858",34359,"#VALUE!","#VALUE!"
"P77802",91229,"#VALUE!","#VALUE!"
"P77789",18949,"#VALUE!","#VALUE!"
"P77746",34397,"#VALUE!","#VALUE!"
"P77733",30565,"#VALUE!","#VALUE!"
"P77732",28904,"#VALUE!","#VALUE!"
"P77731",18170,"#VALUE!","#VALUE!"
"P77716",31250,"#VALUE!","#VALUE!"
"P77714",10724,"#VALUE!","#VALUE!"
"P77698",57527,"#VALUE!","#VALUE!"
"P77694",59997,"#VALUE!","#VALUE!"
"P77692",12905,"#VALUE!","#VALUE!"
"P77672",36395,"#VALUE!","#VALUE!"
"P77668",28101,"#VALUE!","#VALUE!"
"P77627",27736,"#VALUE!","#VALUE!"
"P77624",33931,"#VALUE!","#VALUE!"
"P77616",28492,"#VALUE!","#VALUE!"
"P77599",27728,"#VALUE!","#VALUE!"
"P77598",16414,"#VALUE!","#VALUE!"
"P77588",32070,"#VALUE!","#VALUE!"
"P77585",37409,"#VALUE!","#VALUE!"
"P77579",43966,"#VALUE!","#VALUE!"
"P77564",24421,"#VALUE!","#VALUE!"
"P77555",37967,"#VALUE!","#VALUE!"
"P77546",28128,"#VALUE!","#VALUE!"
"P77541",32135,"#VALUE!","#VALUE!"
"P77538",31516,"#VALUE!","#VALUE!"
"P77515",32902,"#VALUE!","#VALUE!"
"P77510",61684,"#VALUE!","#VALUE!"
"P77509",55016,"#VALUE!","#VALUE!"
"P77503",38652,"#VALUE!","#VALUE!"
"P77495",69351,"#VALUE!","#VALUE!"
"P77494",5626,"#VALUE!","#VALUE!"
"P77468",95677,"#VALUE!","#VALUE!"
"P77467",28405,"#VALUE!","#VALUE!"
"P77463",31971,"#VALUE!","#VALUE!"
"P77455",73003,"#VALUE!","#VALUE!"
"P77453",15577,"#VALUE!","#VALUE!"
"P77445",49022,"#VALUE!","#VALUE!"
"P77437",56767,"#VALUE!","#VALUE!"
"P77427",27022,"#VALUE!","#VALUE!"
"P77416",51755,"#VALUE!","#VALUE!"
"P77414",33035,"#VALUE!","#VALUE!"
"P77409",29583,"#VALUE!","#VALUE!"
"P77393",31793,"#VALUE!","#VALUE!"
"P77390",40077,"#VALUE!","#VALUE!"
"P77381",55256,"#VALUE!","#VALUE!"
"P77377",53693,"#VALUE!","#VALUE!"
"P77375",25093,"#VALUE!","#VALUE!"
"P77366",23565,"#VALUE!","#VALUE!"
"P77359",55682,"#VALUE!","#VALUE!"
"P77319",61986,"#VALUE!","#VALUE!"
"P77315",34483,"#VALUE!","#VALUE!"
"P77308",37345,"#VALUE!","#VALUE!"
"P77306",60700,"#VALUE!","#VALUE!"
"P77297",32266,"#VALUE!","#VALUE!"
"P77296",20915,"#VALUE!","#VALUE!"
"P77294",18144,"#VALUE!","#VALUE!"
"P77288",19851,"#VALUE!","#VALUE!"
"P77277",30082,"#VALUE!","#VALUE!"
"P77268",36100,"#VALUE!","#VALUE!"
"P77257",55821,"#VALUE!","#VALUE!"
"P77249",25458,"#VALUE!","#VALUE!"
"P77243",53952,"#VALUE!","#VALUE!"
"P77237",7741,"#VALUE!","#VALUE!"
"P77234",37031,"#VALUE!","#VALUE!"
"P77231",31644,"#VALUE!","#VALUE!"
"P77219",17311,"#VALUE!","#VALUE!"
"P77218",36067,"#VALUE!","#VALUE!"
"P77216",47827,"#VALUE!","#VALUE!"
"P77215",44226,"#VALUE!","#VALUE!"
"P77206",31051,"#VALUE!","#VALUE!"
"P77188",24517,"#VALUE!","#VALUE!"
"P77180",25589,"#VALUE!","#VALUE!"
"P77172",85608,"#VALUE!","#VALUE!"
"P77163",21337,"#VALUE!","#VALUE!"
"P77154",84867,"#VALUE!","#VALUE!"
"P77147",29341,"#VALUE!","#VALUE!"
"P77136",16272,"#VALUE!","#VALUE!"
"P77091",5564,"#VALUE!","#VALUE!"
"P77031",46831,"#VALUE!","#VALUE!"
"P76773",27200,"#VALUE!","#VALUE!"
"P76657",23087,"#VALUE!","#VALUE!"
"P76656",38555,"#VALUE!","#VALUE!"
"P76639",52753,"#VALUE!","#VALUE!"
"P76633",28042,"#VALUE!","#VALUE!"
"P76556",17659,"#VALUE!","#VALUE!"
"P76553",41031,"#VALUE!","#VALUE!"
"P76552",42807,"#VALUE!","#VALUE!"
"P76551",49599,"#VALUE!","#VALUE!"
"P76548",13819,"#VALUE!","#VALUE!"
"P76545",13778,"#VALUE!","#VALUE!"
"P76544",9206,"#VALUE!","#VALUE!"
"P76524",39624,"#VALUE!","#VALUE!"
"P76516",12133,"#VALUE!","#VALUE!"
"P76515",13672,"#VALUE!","#VALUE!"
"P76514",20255,"#VALUE!","#VALUE!"
"P76512",13102,"#VALUE!","#VALUE!"
"P76510",18766,"#VALUE!","#VALUE!"
"P76501",17890,"#VALUE!","#VALUE!"
"P76500",17890,"#VALUE!","#VALUE!"
"P76499",18951,"#VALUE!","#VALUE!"
"P76485",16163,"#VALUE!","#VALUE!"
"P76484",27991,"#VALUE!","#VALUE!"
"P76482",35931,"#VALUE!","#VALUE!"
"P76470",46294,"#VALUE!","#VALUE!"
"P76466",23767,"#VALUE!","#VALUE!"
"P76463",61476,"#VALUE!","#VALUE!"
"P76462",28304,"#VALUE!","#VALUE!"
"P76461",40352,"#VALUE!","#VALUE!"
"P76460",47528,"#VALUE!","#VALUE!"
"P76459",22960,"#VALUE!","#VALUE!"
"P76458",23526,"#VALUE!","#VALUE!"
"P76396",24218,"#VALUE!","#VALUE!"
"P76395",27208,"#VALUE!","#VALUE!"
"P76394",17428,"#VALUE!","#VALUE!"
"P76393",71639,"#VALUE!","#VALUE!"
"P76387",79343,"#VALUE!","#VALUE!"
"P76364",13684,"#VALUE!","#VALUE!"
"P76362",16557,"#VALUE!","#VALUE!"
"P76308",11741,"#VALUE!","#VALUE!"
"P76299",42238,"#VALUE!","#VALUE!"
"P76298",74843,"#VALUE!","#VALUE!"
"P76297",14059,"#VALUE!","#VALUE!"
"P76296",18885,"#VALUE!","#VALUE!"
"P76239",3772,"#VALUE!","#VALUE!"
"P76236",56101,"#VALUE!","#VALUE!"
"P76230",49602,"#VALUE!","#VALUE!"
"P76219",26058,"#VALUE!","#VALUE!"
"P76214",21577,"#VALUE!","#VALUE!"
"P76210",30160,"#VALUE!","#VALUE!"
"P76198",46080,"#VALUE!","#VALUE!"
"P76197",44608,"#VALUE!","#VALUE!"
"P76196",13929,"#VALUE!","#VALUE!"
"P76192",77877,"#VALUE!","#VALUE!"
"P76163",11308,"#VALUE!","#VALUE!"
"P76162",39260,"#VALUE!","#VALUE!"
"P76160",12091,"#VALUE!","#VALUE!"
"P76159",19663,"#VALUE!","#VALUE!"
"P76158",18310,"#VALUE!","#VALUE!"
"P76157",5639,"#VALUE!","#VALUE!"
"P76156",16497,"#VALUE!","#VALUE!"
"P76155",21338,"#VALUE!","#VALUE!"
"P76154",8778,"#VALUE!","#VALUE!"
"P76147",34322,"#VALUE!","#VALUE!"
"P76136",7272,"#VALUE!","#VALUE!"
"P76134",44518,"#VALUE!","#VALUE!"
"P76122",12872,"#VALUE!","#VALUE!"
"P76118",8270,"#VALUE!","#VALUE!"
"P76106",6782,"#VALUE!","#VALUE!"
"P76096",5894,"#VALUE!","#VALUE!"
"P76091",33054,"#VALUE!","#VALUE!"
"P76090",22524,"#VALUE!","#VALUE!"
"P76084",14851,"#VALUE!","#VALUE!"
"P76083",51733,"#VALUE!","#VALUE!"
"P76082",27237,"#VALUE!","#VALUE!"
"P76080",18324,"#VALUE!","#VALUE!"
"P76079",27877,"#VALUE!","#VALUE!"
"P76078",10942,"#VALUE!","#VALUE!"
"P76077",35499,"#VALUE!","#VALUE!"
"P76073",8751,"#VALUE!","#VALUE!"
"P76068",9787,"#VALUE!","#VALUE!"
"P76065",32509,"#VALUE!","#VALUE!"
"P76063",10976,"#VALUE!","#VALUE!"
"P76061",5194,"#VALUE!","#VALUE!"
"P76057",8456,"#VALUE!","#VALUE!"
"P76045",34913,"#VALUE!","#VALUE!"
"P76042",46808,"#VALUE!","#VALUE!"
"P76041",64186,"#VALUE!","#VALUE!"
"P76012",16695,"#VALUE!","#VALUE!"
"P75987",12133,"#VALUE!","#VALUE!"
"P75982",21644,"#VALUE!","#VALUE!"
"P75979",6381,"#VALUE!","#VALUE!"
"P75970",9287,"#VALUE!","#VALUE!"
"P75962",17416,"#VALUE!","#VALUE!"
"P75961",28865,"#VALUE!","#VALUE!"
"P75955",40834,"#VALUE!","#VALUE!"
"P75942",34475,"#VALUE!","#VALUE!"
"P75910",38668,"#VALUE!","#VALUE!"
"P75905",50766,"#VALUE!","#VALUE!"
"P75897",25209,"#VALUE!","#VALUE!"
"P75895",28898,"#VALUE!","#VALUE!"
"P75894",21570,"#VALUE!","#VALUE!"
"P75884",24268,"#VALUE!","#VALUE!"
"P75883",27296,"#VALUE!","#VALUE!"
"P75857",95242,"#VALUE!","#VALUE!"
"P75856",25389,"#VALUE!","#VALUE!"
"P75851",28925,"#VALUE!","#VALUE!"
"P75843",47656,"#VALUE!","#VALUE!"
"P75835",52496,"#VALUE!","#VALUE!"
"P75825",60064,"#VALUE!","#VALUE!"
"P75794",33038,"#VALUE!","#VALUE!"
"P75769",26123,"#VALUE!","#VALUE!"
"P75763",51351,"#VALUE!","#VALUE!"
"P75750",90128,"#VALUE!","#VALUE!"
"P75749",26954,"#VALUE!","#VALUE!"
"P75748",39539,"#VALUE!","#VALUE!"
"P75737",18282,"#VALUE!","#VALUE!"
"P75734",11999,"#VALUE!","#VALUE!"
"P75733",52780,"#VALUE!","#VALUE!"
"P75726",55173,"#VALUE!","#VALUE!"
"P75719",17226,"#VALUE!","#VALUE!"
"P75715",35696,"#VALUE!","#VALUE!"
"P75712",52456,"#VALUE!","#VALUE!"
"P75692",8890,"#VALUE!","#VALUE!"
"P75677",9014,"#VALUE!","#VALUE!"
"P75676",17420,"#VALUE!","#VALUE!"
"P75620",7890,"#VALUE!","#VALUE!"
"P75617",26665,"#VALUE!","#VALUE!"
"P71311",20487,"#VALUE!","#VALUE!"
"P71301",23274,"#VALUE!","#VALUE!"
"P71241",52408,"#VALUE!","#VALUE!"
"P71239",27894,"#VALUE!","#VALUE!"
"P71238",45409,"#VALUE!","#VALUE!"
"P71237",45260,"#VALUE!","#VALUE!"
"P71229",75305,"#VALUE!","#VALUE!"
"P69856",27888,"#VALUE!","#VALUE!"
"P69826",48971,"#VALUE!","#VALUE!"
"P69824",16046,"#VALUE!","#VALUE!"
"P69820",17238,"#VALUE!","#VALUE!"
"P69808",11735,"#VALUE!","#VALUE!"
"P69434",92207,"#VALUE!","#VALUE!"
"P69330",10689,"#VALUE!","#VALUE!"
"P68661",10348,"#VALUE!","#VALUE!"
"P68646",10479,"#VALUE!","#VALUE!"
"P68644",45703,"#VALUE!","#VALUE!"
"P66899",43328,"#VALUE!","#VALUE!"
"P65643",30172,"#VALUE!","#VALUE!"
"P65298",9513,"#VALUE!","#VALUE!"
"P64646",6555,"#VALUE!","#VALUE!"
"P64634",20796,"#VALUE!","#VALUE!"
"P64631",12479,"#VALUE!","#VALUE!"
"P64627",5819,"#VALUE!","#VALUE!"
"P64592",13456,"#VALUE!","#VALUE!"
"P64578",12103,"#VALUE!","#VALUE!"
"P64572",28151,"#VALUE!","#VALUE!"
"P64570",8114,"#VALUE!","#VALUE!"
"P64550",16949,"#VALUE!","#VALUE!"
"P64524",13899,"#VALUE!","#VALUE!"
"P64521",8411,"#VALUE!","#VALUE!"
"P64481",22350,"#VALUE!","#VALUE!"
"P64442",5897,"#VALUE!","#VALUE!"
"P64435",7624,"#VALUE!","#VALUE!"
"P63746",11650,"#VALUE!","#VALUE!"
"P62066",12100,"#VALUE!","#VALUE!"
"P60566",27144,"#VALUE!","#VALUE!"
"P60061",46843,"#VALUE!","#VALUE!"
"P58042",6761,"#VALUE!","#VALUE!"
"P58041",6690,"#VALUE!","#VALUE!"
"P58037",6027,"#VALUE!","#VALUE!"
"P58036",7888,"#VALUE!","#VALUE!"
"P58035",9803,"#VALUE!","#VALUE!"
"P58034",8255,"#VALUE!","#VALUE!"
"P58033",7861,"#VALUE!","#VALUE!"
"P56579",20580,"#VALUE!","#VALUE!"
"P56257",8767,"#VALUE!","#VALUE!"
"P55799",25098,"#VALUE!","#VALUE!"
"P55140",32206,"#VALUE!","#VALUE!"
"P54745",69668,"#VALUE!","#VALUE!"
"P52696",36058,"#VALUE!","#VALUE!"
"P52636",40097,"#VALUE!","#VALUE!"
"P52613",17307,"#VALUE!","#VALUE!"
"P52612",49316,"#VALUE!","#VALUE!"
"P52600",56001,"#VALUE!","#VALUE!"
"P52599",42585,"#VALUE!","#VALUE!"
"P52141",11737,"#VALUE!","#VALUE!"
"P52140",17964,"#VALUE!","#VALUE!"
"P52139",17303,"#VALUE!","#VALUE!"
"P52134",7703,"#VALUE!","#VALUE!"
"P52133",26606,"#VALUE!","#VALUE!"
"P52128",9967,"#VALUE!","#VALUE!"
"P52125",24561,"#VALUE!","#VALUE!"
"P52107",11967,"#VALUE!","#VALUE!"
"P52043",53824,"#VALUE!","#VALUE!"
"P52005",40286,"#VALUE!","#VALUE!"
"P46855",44231,"#VALUE!","#VALUE!"
"P46846",25726,"#VALUE!","#VALUE!"
"P46481",73591,"#VALUE!","#VALUE!"
"P46478",7847,"#VALUE!","#VALUE!"
"P46142",38459,"#VALUE!","#VALUE!"
"P46121",9499,"#VALUE!","#VALUE!"
"P45768",41484,"#VALUE!","#VALUE!"
"P45767",43261,"#VALUE!","#VALUE!"
"P45763",44540,"#VALUE!","#VALUE!"
"P45762",37647,"#VALUE!","#VALUE!"
"P45761",22231,"#VALUE!","#VALUE!"
"P45760",13901,"#VALUE!","#VALUE!"
"P45759",54611,"#VALUE!","#VALUE!"
"P45756",55298,"#VALUE!","#VALUE!"
"P45751",16846,"#VALUE!","#VALUE!"
"P45750",15098,"#VALUE!","#VALUE!"
"P45736",13989,"#VALUE!","#VALUE!"
"P45581",22020,"#VALUE!","#VALUE!"
"P45570",19530,"#VALUE!","#VALUE!"
"P45564",29233,"#VALUE!","#VALUE!"
"P45563",29835,"#VALUE!","#VALUE!"
"P45562",46140,"#VALUE!","#VALUE!"
"P45550",42294,"#VALUE!","#VALUE!"
"P45549",44560,"#VALUE!","#VALUE!"
"P45548",32915,"#VALUE!","#VALUE!"
"P45546",46516,"#VALUE!","#VALUE!"
"P45545",38599,"#VALUE!","#VALUE!"
"P45543",28332,"#VALUE!","#VALUE!"
"P45539",47577,"#VALUE!","#VALUE!"
"P45527",37047,"#VALUE!","#VALUE!"
"P45475",32535,"#VALUE!","#VALUE!"
"P45463",35315,"#VALUE!","#VALUE!"
"P45428",48831,"#VALUE!","#VALUE!"
"P43676",53809,"#VALUE!","#VALUE!"
"P42915",93616,"#VALUE!","#VALUE!"
"P42914",25677,"#VALUE!","#VALUE!"
"P42912",27724,"#VALUE!","#VALUE!"
"P42911",29001,"#VALUE!","#VALUE!"
"P42910",28645,"#VALUE!","#VALUE!"
"P42909",17622,"#VALUE!","#VALUE!"
"P42907",41783,"#VALUE!","#VALUE!"
"P42640",60753,"#VALUE!","#VALUE!"
"P42628",48315,"#VALUE!","#VALUE!"
"P42598",25480,"#VALUE!","#VALUE!"
"P42592",88321,"#VALUE!","#VALUE!"
"P42591",40099,"#VALUE!","#VALUE!"
"P42590",52147,"#VALUE!","#VALUE!"
"P41443",18565,"#VALUE!","#VALUE!"
"P41442",15905,"#VALUE!","#VALUE!"
"P41441",44339,"#VALUE!","#VALUE!"
"P41036",53551,"#VALUE!","#VALUE!"
"P40876",25853,"#VALUE!","#VALUE!"
"P39414",52906,"#VALUE!","#VALUE!"
"P39409",31491,"#VALUE!","#VALUE!"
"P39404",25622,"#VALUE!","#VALUE!"
"P39400",36448,"#VALUE!","#VALUE!"
"P39398",49440,"#VALUE!","#VALUE!"
"P39390",6709,"#VALUE!","#VALUE!"
"P39383",27255,"#VALUE!","#VALUE!"
"P39380",20530,"#VALUE!","#VALUE!"
"P39379",23793,"#VALUE!","#VALUE!"
"P39374",30593,"#VALUE!","#VALUE!"
