"Entry","Mw","conc_mmolgDW","0.9conc"
"P63020",20998,3.76288905317046E-05,3.3866E-05
"P0A6Q3",18969,3.88392527986773E-05,3.49553275188096E-05
"P00864",99063,8.13976780619066E-06,7.32579102557159E-06
"P0ABJ6",12029,3.14074327335461E-05,2.82666894601915E-05
"P0ABA0",17264,1.81032350928064E-05,1.62929115835258E-05
"P0A8B5",12015,3.9221E-05,3.52988616069826E-05
"P0ACC3",12100,2.85560671773895E-05,2.57004604596505E-05
"P0A8E7",18344,2.91955038467336E-05,2.6276E-05
"P0A9Q7",96127,1.043E-05,9.387E-06
"P27302",72212,2.6889E-05,2.42000679890826E-05
"Q2M5U1",5536,"#VALUE!","#VALUE!"
"P09372",21798,6.87720662743484E-05,6.18948596469136E-05
"P0ADQ7",11847,6.59E-07,5.93110135136458E-07
"P04128",18111,3.97364215949508E-06,3.57627794354557E-06
"P0AD49",12785,1.12162411694122E-05,1.0094617052471E-05
"P05020",38827,5.33081386585793E-06,4.79773247927214E-06
"P61517",25097,1.77117432544325E-05,1.59405689289893E-05
"P0AEU0",28483,2.636E-06,2.37244054054583E-06
"P0AE52",17634,1.70070579453595E-05,1.53063521508236E-05
"P0A6X7",11354,1.49419384979372E-05,1.34477446481435E-05
"P0AG86",17277,5.82017866382531E-05,5.23816079744278E-05
"A5A618",2998,7.83962406343734E-06,7.05566165709361E-06
"P06959",66096,9.2956474589896E-05,8.36608271309064E-05
"P0A790",13834,1.99791334850147E-05,1.79812201365132E-05
"P25738",14259,1.08965228347402E-06,9.80687055126618E-07
"P30126",22487,3.44186574570387E-06,3.09767917113348E-06
"P23847",60294,8.1887042859874E-06,7.36983385738866E-06
"P24251",15655,2.22465237155968E-05,2.00218713440371E-05
"P0ABS1",17528,5.69914243712804E-05,5.12922819341524E-05
"P0AET2",12043,"#VALUE!","#VALUE!"
"P0A707",20564,3.39912788668138E-05,3.05921509801324E-05
"P0A8G6",20846,7.21E-07,6.48897722104738E-07
"P08839",63562,1.2478802348168E-05,1.12309221133512E-05
"P0A6B7",45090,5.3872539392235E-05,4.84852854530115E-05
"P0A6F1",41431,7.17735037018816E-07,6.46E-07
"P0ADG7",52022,6.01494585341632E-05,5.41345126807469E-05
"P64445",9339,1.03255972371116E-05,9.293E-06
"P0ABD8",16687,4.4754E-05,4.02786377910986E-05
"P00370",48581,2.10426863125971E-06,1.89384176813374E-06
"P0A7D4",47345,2.06055204264129E-05,1.8545E-05
"P0AFG6",44011,1.95909040786272E-05,1.76318136707645E-05
"P69222",8250,2.34177367987321E-05,2.1076E-05
"P0A908",27831,3.2086E-05,2.88774167280548E-05
"P0A905",15602,2.8653940136983E-05,2.57885461232847E-05
"P00561",89120,1.43383885804441E-05,1.29045497223997E-05
"P0A805",20639,3.30223365668384E-05,2.97201029101546E-05
"P0ACJ0",18887,2.19529048368164E-05,1.97576143531348E-05
"P0AFG8",99668,0.0001061139,9.55024765121205E-05
"P00968",117842,6.46E-07,5.81365379985241E-07
"P00934",47114,1.62958477723136E-05,1.46662629950822E-05
"P30860",26829,4.82839933994476E-07,4.34555940595028E-07
"P09373",85357,2.18452445812636E-05,1.96607201231372E-05
"P09831",163297,3.27548171439496E-06,2.94793354295546E-06
"P09832",52015,3.16129659486924E-06,2.84516693538232E-06
"P07001",54623,6.59989990858666E-06,5.93990991772799E-06
"P0AD61",50729,2.16070870462528E-05,1.94463783416275E-05
"P0C8J8",47109,8.864E-06,7.97762493646414E-06
"P0A836",41393,9.88843135092741E-06,8.89958821583467E-06
"P0AGE9",29777,9.68289813578112E-06,8.71460832220301E-06
"P64485",8671,3.18087118678793E-06,2.86278406810914E-06
"P23843",60899,6.74866680716874E-05,6.0738E-05
"P0AB91",38010,1.8514301523099E-05,1.66628713707891E-05
"P0A7D7",26995,4.33250967800449E-06,3.89925871020404E-06
"P0A8M6",12778,2.79949288757203E-05,2.51954359881483E-05
"P76002",14906,1.11770919855748E-05,1.00593827870173E-05
"P0ACD4",13849,4.98434358889703E-05,4.48590923000733E-05
"P0A800",10237,4.91681124677753E-05,4.42513012209978E-05
"P69441",23586,3.91426589734171E-05,3.52283930760754E-05
"P00509",43573,1.15033351842197E-05,1.0353E-05
"P0A817",41952,8.56551518042228E-05,7.70896366238005E-05
"P0AEM9",29039,8.73026799573796E-05,7.85724119616416E-05
"P0A9K9",20853,6.67232589868583E-05,6.00509330881725E-05
"C1P605",3408,2.01683545402287E-05,1.81515190862058E-05
"C1P620",3618,2.9985E-05,2.69865111487089E-05
"P0A6N4",20591,6.25049344283795E-05,5.62544409855416E-05
"P69913",6856,5.39704123518285E-05,4.85733711166457E-05
"P36683",93498,1.97964372937735E-05,1.78167935643962E-05
"P0ACG1",15348,2.05011226028465E-05,1.8451E-05
"P0A6R3",11240,5.80876015187274E-05,5.22788413668547E-05
"P0AF36",9635,5.90173946348654E-05,5.31156551713789E-05
"P0A858",26972,2.01324677883778E-05,1.811922100954E-05
"P0ADN2",13134,7.05142049551122E-05,6.3462784459601E-05
"P0ABB4",50325,5.97677539917487E-05,5.3791E-05
"P0A6E4",49898,1.62142869726523E-06,1.45928582753871E-06
"P0AEK4",27864,8.34693223733018E-05,7.51223901359716E-05
"P0A6X3",11166,6.0932442210911E-05,5.48391979898199E-05
"P08997",60274,4.0878272790208E-06,3.679E-06
"P0A7Z4",36512,8.1502075885473E-05,7.33518682969257E-05
"P0ADZ7",11887,4.40917682968604E-05,3.96825914671744E-05
"P0ABH7",48015,5.36343818572242E-06,4.82709436715018E-06
"P0A9D8",29892,3.61053347940329E-05,3.24948013146296E-05
"P23721",39783,1.2854E-05,1.15685838239487E-05
"P23869",18153,4.98466983209568E-05,4.4862E-05
"P0AFH8",21074,1.72256408884516E-06,1.55030767996064E-06
"P0A870",35219,3.87479047030567E-05,3.4873114232751E-05
"P0AC69",12879,2.73163430225388E-05,2.45847087202849E-05
"P0A6T5",24831,2.6438748818184E-05,2.37948739363656E-05
"P0C8J6",30812,2.52903727589539E-05,2.27613354830585E-05
"P0AA25",11807,4.76771810499681E-05,4.29094629449713E-05
"P45578",19416,2.90454319753569E-05,2.61408887778212E-05
"P0A8F0",22533,2.03771501873615E-05,1.83394351686254E-05
"P0ABB0",55222,6.17121634556724E-05,5.55409471101052E-05
"P0A9P0",50688,6.7764E-05,6.0987577311482E-05
"P00350",51481,5.99961242308001E-05,5.39965118077201E-05
"P0A763",15463,5.26426025333437E-05,4.73783422800093E-05
"P0ADB1",12021,2.74370530060375E-06,2.46933477054338E-06
"P13445",37972,7.29479792170033E-06,6.5653181295303E-06
"P0AD79",3146,3.55605086522959E-06,3.20044577870663E-06
"P0A6Y8",69115,0.000149912,0.0001349208
"P28635",29432,8.44023779214263E-05,7.59621401292837E-05
"P0A9Q9",40018,2.24879436825941E-05,2.02391493143347E-05
"P0AEU7",17688,5.0727554957298E-05,4.56547994615682E-05
"P64581",11051,1.06648901637023E-05,9.59840114733207E-06
"P0A6F5",57329,0.0001888785,0.0001699906
"P0AEH5",11306,1.79760002453349E-06,1.61784002208014E-06
"P62707",28556,7.08143486978655E-05,6.3732913828079E-05
"P0A799",41118,5.9043494090757E-05,5.31391446816813E-05
"P0A6Y1",10651,3.06374987847441E-05,2.75737489062697E-05
"P0AF93",13612,2.43801542347346E-05,2.19421388112611E-05
"P0ABT2",18695,7.97990863885465E-06,7.18191777496919E-06
"P0A850",48193,0.0001308137,0.0001177324
"P0A7W7",14127,0.0001767096,0.0001590387
"P0A6F9",10387,0.0001550667,0.00013956
"P0A7M6",7273,0.0001502644,0.0001352379
"P0AB71",39147,5.04926598542737E-05,4.54433938688463E-05
"P69783",18251,3.67839206472143E-05,3.31055285824929E-05
"P0A9G6",47522,8.23111590181124E-06,7.408E-06
"P0A9C5",51904,3.86924433592871E-06,3.48231990233584E-06
"P0AGD3",21266,6.73365962003107E-05,6.06029365802796E-05
"P0A7Q6",4364,0.0003033442,0.0002730098
"P68191",5096,"#VALUE!","#VALUE!"
"P0A6M8",77581,0.0001817175,0.0001635457
"P0AFW2",6507,1.21362469895909E-06,1.09226222906318E-06
"P61889",32337,2.29936206404937E-05,2.06942585764443E-05
"P0A7W1",17603,0.0002402422,0.000216218
"P0A7A9",19704,0.0001085542,9.76987457253981E-05
"P0AG55",18904,0.0002342361,0.0002108125
"P02413",14980,0.0001694279,0.0001524851
"P0A862",17835,0.0001011289,9.1016E-05
"P0A6P1",30423,0.0001883467,0.0001695121
"P60624",11316,0.0001229154,0.0001106238
"P0ADZ0",11199,0.0001552624,0.0001397362
"P0AED0",16066,4.96444275377969E-05,4.468E-05
"P60422",29860,0.000227336,0.0002046024
"P0A912",18824,6.5842402350517E-05,5.92581621154653E-05
"P0C018",12770,0.0001934981,0.0001741483
"P0A7R1",15769,0.0001307713,0.0001176942
"P0AG51",6542,0.0002249055,0.000202415
"P60723",22087,0.0002231014,0.0002007913
"P0ADY3",13541,0.0002579899,0.0002321909
"P0AG67",61158,8.64185608890519E-05,7.77767048001467E-05
"P0A7R5",11736,0.0002104301,0.0001893871
"P0AES9",11858,2.08469403934102E-06,1.87622463540692E-06
"P0A7U3",10430,0.000197723,0.0001779507
"P62399",20302,0.0002085216,0.0001876694
"P60438",22244,0.000214133,0.0001927197
"P0A7R9",13845,0.000210254,0.0001892286
"P0A7S9",13099,0.000229163,0.0002062467
"P0A7V3",25983,0.0002391493,0.0002152344
"P0A9T0",44176,2.07686420257354E-05,1.86917778231619E-05
"P61175",12226,0.0002119602,0.0001907642
"P0AD86",2138,1.93299095197113E-05,1.73969185677402E-05
"P68919",10693,0.0001270293,0.0001143264
"P0AG48",11564,0.0002204588,0.000198413
"P0ADY7",15281,0.0002309476,0.0002078528
"P76344",24762,0.00016335,0.000147015
"P00448",23097,6.84523479396763E-05,6.16071131457087E-05
"P0A6P9",45655,0.000114482,0.0001030338
"P0A7J7",14875,0.000308662,0.0002777958
"P0A7M9",7871,5.30862932835008E-05,4.77776639551507E-05
"P0A7L0",24730,0.0002324418,0.0002091976
"P0AG59",11580,0.0002650661,0.0002385595
"P0A7L3",13497,0.0001980981,0.0001782883
"P0AD96",39076,2.40114994202658E-06,2.161E-06
"P0A7X3",14856,0.0003105542,0.0002794987
"P0A7T7",8986,0.0001512855,0.0001361569
"P0A825",45317,4.1211E-05,3.70899367675432E-05
"P0AG63",9704,0.0003016608,0.0002714947
"P0AA10",16019,0.0002121005,0.0001908904
"P0A917",18603,0.0002041271,0.0001837144
"P0A7J3",17712,0.0002450445,0.0002205401
"P0A7V0",26744,0.000229424,0.0002064816
"P0A786",34427,1.181E-06,1.06290034118514E-06
"P0ADB7",4810,2.68824395683411E-06,2.4194195611507E-06
"P0AG44",14365,0.0002034485,0.0001831037
"P68699",8256,0.0001259853,0.0001133868
"P0AA04",9119,5.3083E-05,4.77747277663629E-05
"P0ABK5",34490,0.0002250165,0.0002025148
"P09169",35562,0.0001059214,9.53292413736405E-05
"P0A7L8",9124,0.0002359652,0.0002123687
"P39172",33777,0.00018835,0.000169515
"P0ADZ4",10269,0.0002103779,0.0001893401
"P0A7T3",9191,0.0002385034,0.000214653
"P0A7V8",23469,0.0002222042,0.0001999838
"P0A7K6",13133,0.0002441147,0.0002197033
"P0A7F3",17121,1.51050600972596E-06,1.35945540875336E-06
"P02358",15703,0.0002854628,0.0002569165
"P0ACF4",9226,0.000114942,0.0001034478
"P0A7P5",5380,0.0001466463,0.0001319817
"P0ACF8",15540,0.0001268009,0.0001141208
"P0ACF0",9535,0.000125111,0.0001125999
"P02359",20019,0.0002748566,0.000247371
"P0A972",7463,0.0001835379,0.0001651841
"P05793",54069,5.94415107931038E-06,5.34973597137934E-06
"P0A7N9",6372,9.11653994293354E-05,8.20488594864019E-05
"P0A7Q1",7289,0.0004356521,0.0003920869
"P0A7S3",13737,0.000275222,0.0002476998
"P0A7U7",9684,0.0001760082,0.0001584074
"P0A7M2",9006,0.000248382,0.0002235438
"P0AE08",20761,0.0002491095,0.0002241986
"P08200",45757,7.83636163145089E-05,7.0527254683058E-05
"P68679",8500,0.0001884805,0.0001696324
"P0A7N4",6446,0.0002468421,0.0002221579
"P0A9Y6",7402,0.0002639405,0.0002375465
"P06996",40368,0.0004359653,0.0003923688
"P0A9B2",35532,0.000259073,0.0002331657
"P25665",84674,0.0009226745,0.000830407
"P0A7K2",12295,0.0005035857,0.0004532272
"P0A910",37201,0.0003483233,0.000313491
"P02931",39333,0.0002066424,0.0001859782
"P0A6A8",8640,0.0007010542,0.0006309488
"P0CE48",43314,0.0011069497,0.0009962547
"P0CE47",43284,0.0011069497,0.0009962547
"P69776",8323,0.0021839698,0.0019655729
"Q9XB42",8581,"#VALUE!","#VALUE!"
"Q6BF87",3972,"#VALUE!","#VALUE!"
"Q6BF25",3917,"#VALUE!","#VALUE!"
"Q6BF16",21391,"#VALUE!","#VALUE!"
"Q47706",46648,"#VALUE!","#VALUE!"
"Q47685",18099,"#VALUE!","#VALUE!"
"Q47684",11940,"#VALUE!","#VALUE!"
"Q47539",29812,"#VALUE!","#VALUE!"
"Q47536",44708,"#VALUE!","#VALUE!"
"Q47534",29040,"#VALUE!","#VALUE!"
"Q47377",12192,"#VALUE!","#VALUE!"
"Q47274",14176,"#VALUE!","#VALUE!"
"Q47272",5494,"#VALUE!","#VALUE!"
"Q47270",6494,"#VALUE!","#VALUE!"
"Q47269",17433,"#VALUE!","#VALUE!"
"Q47268",3644,"#VALUE!","#VALUE!"
"Q47208",58596,"#VALUE!","#VALUE!"
"Q47151",28785,"#VALUE!","#VALUE!"
"Q47140",20579,"#VALUE!","#VALUE!"
"Q46953",12308,"#VALUE!","#VALUE!"
"Q46943",18720,"#VALUE!","#VALUE!"
"Q46941",24287,"#VALUE!","#VALUE!"
"Q46916",49142,"#VALUE!","#VALUE!"
"Q46915",48850,"#VALUE!","#VALUE!"
"Q46911",53737,"#VALUE!","#VALUE!"
"Q46909",48234,"#VALUE!","#VALUE!"
"Q46908",28720,"#VALUE!","#VALUE!"
"Q46906",20786,"#VALUE!","#VALUE!"
"Q46905",9662,"#VALUE!","#VALUE!"
"Q46904",46393,"#VALUE!","#VALUE!"
"Q46892",46770,"#VALUE!","#VALUE!"
"Q46890",23222,"#VALUE!","#VALUE!"
"Q46889",41339,"#VALUE!","#VALUE!"
"Q46867",13201,"#VALUE!","#VALUE!"
"Q46858",34983,"#VALUE!","#VALUE!"
"Q46844",25356,"#VALUE!","#VALUE!"
"Q46843",26347,"#VALUE!","#VALUE!"
"Q46841",38533,"#VALUE!","#VALUE!"
"Q46832",20395,"#VALUE!","#VALUE!"
"Q46821",51758,"#VALUE!","#VALUE!"
"Q46820",69089,"#VALUE!","#VALUE!"
"Q46819",17513,"#VALUE!","#VALUE!"
"Q46812",48842,"#VALUE!","#VALUE!"
"Q46811",115582,"#VALUE!","#VALUE!"
"Q46809",28103,"#VALUE!","#VALUE!"
"Q46806",51025,"#VALUE!","#VALUE!"
"Q46803",44187,"#VALUE!","#VALUE!"
"Q46789",8055,"#VALUE!","#VALUE!"
"Q46787",19093,"#VALUE!","#VALUE!"
"Q46755",14639,"#VALUE!","#VALUE!"
"Q2EEU2",9734,"#VALUE!","#VALUE!"
"Q2EES0",9023,"#VALUE!","#VALUE!"
"P78285",17972,"#VALUE!","#VALUE!"
"P77858",34359,"#VALUE!","#VALUE!"
"P77802",91229,"#VALUE!","#VALUE!"
"P77789",18949,"#VALUE!","#VALUE!"
"P77746",34397,"#VALUE!","#VALUE!"
"P77733",30565,"#VALUE!","#VALUE!"
"P77732",28904,"#VALUE!","#VALUE!"
"P77731",18170,"#VALUE!","#VALUE!"
"P77716",31250,"#VALUE!","#VALUE!"
"P77714",10724,"#VALUE!","#VALUE!"
"P77698",57527,"#VALUE!","#VALUE!"
"P77694",59997,"#VALUE!","#VALUE!"
"P77692",12905,"#VALUE!","#VALUE!"
"P77672",36395,"#VALUE!","#VALUE!"
"P77668",28101,"#VALUE!","#VALUE!"
"P77627",27736,"#VALUE!","#VALUE!"
"P77624",33931,"#VALUE!","#VALUE!"
"P77616",28492,"#VALUE!","#VALUE!"
"P77599",27728,"#VALUE!","#VALUE!"
"P77598",16414,"#VALUE!","#VALUE!"
"P77588",32070,"#VALUE!","#VALUE!"
"P77585",37409,"#VALUE!","#VALUE!"
"P77579",43966,"#VALUE!","#VALUE!"
"P77564",24421,"#VALUE!","#VALUE!"
"P77555",37967,"#VALUE!","#VALUE!"
"P77546",28128,"#VALUE!","#VALUE!"
"P77541",32135,"#VALUE!","#VALUE!"
"P77538",31516,"#VALUE!","#VALUE!"
"P77515",32902,"#VALUE!","#VALUE!"
"P77510",61684,"#VALUE!","#VALUE!"
"P77509",55016,"#VALUE!","#VALUE!"
"P77503",38652,"#VALUE!","#VALUE!"
"P77495",69351,"#VALUE!","#VALUE!"
"P77494",5626,"#VALUE!","#VALUE!"
"P77468",95677,"#VALUE!","#VALUE!"
"P77467",28405,"#VALUE!","#VALUE!"
"P77463",31971,"#VALUE!","#VALUE!"
"P77455",73003,"#VALUE!","#VALUE!"
"P77453",15577,"#VALUE!","#VALUE!"
"P77445",49022,"#VALUE!","#VALUE!"
"P77437",56767,"#VALUE!","#VALUE!"
"P77427",27022,"#VALUE!","#VALUE!"
"P77416",51755,"#VALUE!","#VALUE!"
"P77414",33035,"#VALUE!","#VALUE!"
"P77409",29583,"#VALUE!","#VALUE!"
"P77393",31793,"#VALUE!","#VALUE!"
"P77390",40077,"#VALUE!","#VALUE!"
"P77381",55256,"#VALUE!","#VALUE!"
"P77377",53693,"#VALUE!","#VALUE!"
"P77375",25093,"#VALUE!","#VALUE!"
"P77366",23565,"#VALUE!","#VALUE!"
"P77359",55682,"#VALUE!","#VALUE!"
"P77319",61986,"#VALUE!","#VALUE!"
"P77315",34483,"#VALUE!","#VALUE!"
"P77308",37345,"#VALUE!","#VALUE!"
"P77306",60700,"#VALUE!","#VALUE!"
"P77297",32266,"#VALUE!","#VALUE!"
"P77296",20915,"#VALUE!","#VALUE!"
"P77294",18144,"#VALUE!","#VALUE!"
"P77288",19851,"#VALUE!","#VALUE!"
"P77277",30082,"#VALUE!","#VALUE!"
"P77268",36100,"#VALUE!","#VALUE!"
"P77257",55821,"#VALUE!","#VALUE!"
"P77249",25458,"#VALUE!","#VALUE!"
"P77243",53952,"#VALUE!","#VALUE!"
"P77237",7741,"#VALUE!","#VALUE!"
"P77234",37031,"#VALUE!","#VALUE!"
"P77231",31644,"#VALUE!","#VALUE!"
"P77219",17311,"#VALUE!","#VALUE!"
"P77218",36067,"#VALUE!","#VALUE!"
"P77216",47827,"#VALUE!","#VALUE!"
"P77215",44226,"#VALUE!","#VALUE!"
"P77206",31051,"#VALUE!","#VALUE!"
"P77188",24517,"#VALUE!","#VALUE!"
"P77180",25589,"#VALUE!","#VALUE!"
"P77172",85608,"#VALUE!","#VALUE!"
"P77163",21337,"#VALUE!","#VALUE!"
"P77154",84867,"#VALUE!","#VALUE!"
"P77147",29341,"#VALUE!","#VALUE!"
"P77136",16272,"#VALUE!","#VALUE!"
"P77091",5564,"#VALUE!","#VALUE!"
"P77031",46831,"#VALUE!","#VALUE!"
"P76773",27200,"#VALUE!","#VALUE!"
"P76657",23087,"#VALUE!","#VALUE!"
"P76656",38555,"#VALUE!","#VALUE!"
"P76639",52753,"#VALUE!","#VALUE!"
"P76633",28042,"#VALUE!","#VALUE!"
"P76556",17659,"#VALUE!","#VALUE!"
"P76553",41031,"#VALUE!","#VALUE!"
"P76552",42807,"#VALUE!","#VALUE!"
"P76551",49599,"#VALUE!","#VALUE!"
"P76548",13819,"#VALUE!","#VALUE!"
"P76545",13778,"#VALUE!","#VALUE!"
"P76544",9206,"#VALUE!","#VALUE!"
"P76524",39624,"#VALUE!","#VALUE!"
"P76516",12133,"#VALUE!","#VALUE!"
"P76515",13672,"#VALUE!","#VALUE!"
"P76514",20255,"#VALUE!","#VALUE!"
"P76512",13102,"#VALUE!","#VALUE!"
"P76510",18766,"#VALUE!","#VALUE!"
"P76501",17890,"#VALUE!","#VALUE!"
"P76500",17890,"#VALUE!","#VALUE!"
"P76499",18951,"#VALUE!","#VALUE!"
"P76485",16163,"#VALUE!","#VALUE!"
"P76484",27991,"#VALUE!","#VALUE!"
"P76482",35931,"#VALUE!","#VALUE!"
"P76470",46294,"#VALUE!","#VALUE!"
"P76466",23767,"#VALUE!","#VALUE!"
"P76463",61476,"#VALUE!","#VALUE!"
"P76462",28304,"#VALUE!","#VALUE!"
"P76461",40352,"#VALUE!","#VALUE!"
"P76460",47528,"#VALUE!","#VALUE!"
"P76459",22960,"#VALUE!","#VALUE!"
"P76458",23526,"#VALUE!","#VALUE!"
"P76396",24218,"#VALUE!","#VALUE!"
"P76395",27208,"#VALUE!","#VALUE!"
"P76394",17428,"#VALUE!","#VALUE!"
"P76393",71639,"#VALUE!","#VALUE!"
"P76387",79343,"#VALUE!","#VALUE!"
"P76364",13684,"#VALUE!","#VALUE!"
"P76362",16557,"#VALUE!","#VALUE!"
"P76308",11741,"#VALUE!","#VALUE!"
"P76299",42238,"#VALUE!","#VALUE!"
"P76298",74843,"#VALUE!","#VALUE!"
"P76297",14059,"#VALUE!","#VALUE!"
"P76296",18885,"#VALUE!","#VALUE!"
"P76239",3772,"#VALUE!","#VALUE!"
"P76236",56101,0,0
"P76230",49602,"#VALUE!","#VALUE!"
"P76219",26058,"#VALUE!","#VALUE!"
"P76214",21577,"#VALUE!","#VALUE!"
"P76210",30160,"#VALUE!","#VALUE!"
"P76198",46080,"#VALUE!","#VALUE!"
"P76197",44608,"#VALUE!","#VALUE!"
"P76196",13929,"#VALUE!","#VALUE!"
"P76192",77877,"#VALUE!","#VALUE!"
"P76163",11308,"#VALUE!","#VALUE!"
"P76162",39260,"#VALUE!","#VALUE!"
"P76160",12091,"#VALUE!","#VALUE!"
"P76159",19663,"#VALUE!","#VALUE!"
"P76158",18310,"#VALUE!","#VALUE!"
"P76157",5639,"#VALUE!","#VALUE!"
"P76156",16497,"#VALUE!","#VALUE!"
"P76155",21338,"#VALUE!","#VALUE!"
"P76154",8778,"#VALUE!","#VALUE!"
"P76147",34322,"#VALUE!","#VALUE!"
"P76136",7272,"#VALUE!","#VALUE!"
"P76134",44518,"#VALUE!","#VALUE!"
"P76122",12872,"#VALUE!","#VALUE!"
"P76118",8270,"#VALUE!","#VALUE!"
"P76106",6782,"#VALUE!","#VALUE!"
"P76096",5894,"#VALUE!","#VALUE!"
"P76091",33054,"#VALUE!","#VALUE!"
"P76090",22524,"#VALUE!","#VALUE!"
"P76084",14851,"#VALUE!","#VALUE!"
"P76083",51733,"#VALUE!","#VALUE!"
"P76082",27237,"#VALUE!","#VALUE!"
"P76080",18324,"#VALUE!","#VALUE!"
"P76079",27877,"#VALUE!","#VALUE!"
"P76078",10942,"#VALUE!","#VALUE!"
"P76077",35499,"#VALUE!","#VALUE!"
"P76073",8751,"#VALUE!","#VALUE!"
"P76068",9787,"#VALUE!","#VALUE!"
"P76065",32509,"#VALUE!","#VALUE!"
"P76063",10976,"#VALUE!","#VALUE!"
"P76061",5194,"#VALUE!","#VALUE!"
"P76057",8456,"#VALUE!","#VALUE!"
"P76045",34913,"#VALUE!","#VALUE!"
"P76042",46808,"#VALUE!","#VALUE!"
"P76041",64186,"#VALUE!","#VALUE!"
"P76012",16695,"#VALUE!","#VALUE!"
"P75987",12133,"#VALUE!","#VALUE!"
"P75982",21644,"#VALUE!","#VALUE!"
"P75979",6381,"#VALUE!","#VALUE!"
"P75970",9287,"#VALUE!","#VALUE!"
"P75962",17416,"#VALUE!","#VALUE!"
"P75961",28865,"#VALUE!","#VALUE!"
"P75955",40834,"#VALUE!","#VALUE!"
"P75942",34475,"#VALUE!","#VALUE!"
"P75910",38668,"#VALUE!","#VALUE!"
"P75905",50766,"#VALUE!","#VALUE!"
"P75897",25209,"#VALUE!","#VALUE!"
"P75895",28898,"#VALUE!","#VALUE!"
"P75894",21570,"#VALUE!","#VALUE!"
"P75884",24268,"#VALUE!","#VALUE!"
"P75883",27296,"#VALUE!","#VALUE!"
"P75857",95242,"#VALUE!","#VALUE!"
"P75856",25389,"#VALUE!","#VALUE!"
"P75851",28925,"#VALUE!","#VALUE!"
"P75843",47656,"#VALUE!","#VALUE!"
"P75835",52496,"#VALUE!","#VALUE!"
"P75825",60064,"#VALUE!","#VALUE!"
"P75794",33038,"#VALUE!","#VALUE!"
"P75769",26123,"#VALUE!","#VALUE!"
"P75763",51351,"#VALUE!","#VALUE!"
"P75750",90128,"#VALUE!","#VALUE!"
"P75749",26954,"#VALUE!","#VALUE!"
"P75748",39539,"#VALUE!","#VALUE!"
"P75737",18282,"#VALUE!","#VALUE!"
"P75734",11999,"#VALUE!","#VALUE!"
"P75733",52780,"#VALUE!","#VALUE!"
"P75726",55173,"#VALUE!","#VALUE!"
"P75719",17226,"#VALUE!","#VALUE!"
"P75715",35696,"#VALUE!","#VALUE!"
"P75712",52456,"#VALUE!","#VALUE!"
"P75692",8890,"#VALUE!","#VALUE!"
"P75677",9014,"#VALUE!","#VALUE!"
"P75676",17420,"#VALUE!","#VALUE!"
"P75620",7890,"#VALUE!","#VALUE!"
"P75617",26665,"#VALUE!","#VALUE!"
"P71311",20487,"#VALUE!","#VALUE!"
"P71301",23274,"#VALUE!","#VALUE!"
"P71241",52408,"#VALUE!","#VALUE!"
"P71239",27894,"#VALUE!","#VALUE!"
"P71238",45409,"#VALUE!","#VALUE!"
"P71237",45260,"#VALUE!","#VALUE!"
"P71229",75305,"#VALUE!","#VALUE!"
"P69856",27888,"#VALUE!","#VALUE!"
"P69826",48971,"#VALUE!","#VALUE!"
"P69824",16046,"#VALUE!","#VALUE!"
"P69820",17238,"#VALUE!","#VALUE!"
"P69808",11735,"#VALUE!","#VALUE!"
"P69434",92207,"#VALUE!","#VALUE!"
"P69330",10689,"#VALUE!","#VALUE!"
"P68661",10348,"#VALUE!","#VALUE!"
"P68646",10479,"#VALUE!","#VALUE!"
"P68644",45703,"#VALUE!","#VALUE!"
"P66899",43328,"#VALUE!","#VALUE!"
"P65643",30172,"#VALUE!","#VALUE!"
"P65298",9513,"#VALUE!","#VALUE!"
"P64646",6555,"#VALUE!","#VALUE!"
"P64634",20796,"#VALUE!","#VALUE!"
"P64631",12479,"#VALUE!","#VALUE!"
"P64627",5819,"#VALUE!","#VALUE!"
"P64592",13456,"#VALUE!","#VALUE!"
"P64578",12103,"#VALUE!","#VALUE!"
"P64572",28151,"#VALUE!","#VALUE!"
"P64570",8114,"#VALUE!","#VALUE!"
"P64550",16949,4.17591294265493E-07,3.75832164838944E-07
"P64524",13899,"#VALUE!","#VALUE!"
"P64521",8411,"#VALUE!","#VALUE!"
"P64481",22350,"#VALUE!","#VALUE!"
"P64442",5897,"#VALUE!","#VALUE!"
"P64435",7624,"#VALUE!","#VALUE!"
"P63746",11650,"#VALUE!","#VALUE!"
"P62066",12100,"#VALUE!","#VALUE!"
"P60566",27144,"#VALUE!","#VALUE!"
"P60061",46843,0,0
"P58042",6761,"#VALUE!","#VALUE!"
"P58041",6690,"#VALUE!","#VALUE!"
"P58037",6027,"#VALUE!","#VALUE!"
"P58036",7888,"#VALUE!","#VALUE!"
"P58035",9803,"#VALUE!","#VALUE!"
"P58034",8255,"#VALUE!","#VALUE!"
"P58033",7861,"#VALUE!","#VALUE!"
"P56579",20580,"#VALUE!","#VALUE!"
"P56257",8767,"#VALUE!","#VALUE!"
"P55799",25098,"#VALUE!","#VALUE!"
"P55140",32206,"#VALUE!","#VALUE!"
"P54745",69668,"#VALUE!","#VALUE!"
"P52696",36058,"#VALUE!","#VALUE!"
"P52636",40097,"#VALUE!","#VALUE!"
"P52613",17307,"#VALUE!","#VALUE!"
"P52612",49316,"#VALUE!","#VALUE!"
