"Entry","Mw","conc_mmolgDW","0.9conc"
"P0AG86",17277,6.91798702726545E-05,6.22618832453891E-05
"A5A618",2998,1.77541548702563E-05,1.59787393832307E-05
"P06959",66096,0.0001962516,0.0001766264
"P0A790",13834,4.94160572987455E-05,4.4474451568871E-05
"P25738",14259,1.31149765855256E-06,1.1803478926973E-06
"P30126",22487,3.36356737802909E-06,3.02721064022618E-06
"P23847",60294,8.02558268666494E-06,7.223E-06
"P24251",15655,2.87974871443868E-05,2.59177384299481E-05
"P0ABS1",17528,6.92451189123835E-05,6.23206070211452E-05
"P0AET2",12043,6.2312450941179E-07,5.60812058470611E-07
"P0A707",20564,7.38092612614259E-05,6.64283351352833E-05
"P0A8G6",20846,9.33055548124461E-07,8.39749993312015E-07
"P08839",63562,4.9158325171816E-05,4.42424926546344E-05
"P0A6B7",45090,4.35208426992318E-05,3.91687584293086E-05
"P0A6F1",41431,1.48766898582082E-06,1.33890208723874E-06
"P0ADG7",52022,8.23209463140717E-05,7.40888516826645E-05
"P64445",9339,2.35123473263391E-05,2.11611125937052E-05
"P0ABD8",16687,0.0001125376,0.0001012838
"P00370",48581,1.21688713094554E-06,1.09519841785099E-06
"P0A7D4",47345,3.82585399050893E-05,3.44326859145804E-05
"P0AFG6",44011,3.57888788913473E-05,3.221E-05
"P69222",8250,9.9376940739228E-05,8.94392466653052E-05
"P0A908",27831,6.82663893164487E-05,6.14397503848038E-05
"P0A905",15602,6.04267652530114E-05,5.43840887277103E-05
"P00561",89120,1.23613547966559E-05,1.11252193169903E-05
"P0A805",20639,7.60668641960487E-05,6.84601777764438E-05
"P0ACJ0",18887,1.59891791655873E-05,1.43902612490286E-05
"P0AFG8",99668,0.0002179729,0.0001961756
"P00968",117842,1.72908895281806E-06,1.55618005753625E-06
"P00934",47114,1.59174056618855E-05,1.4325665095697E-05
"P30860",26829,1.77476300062834E-06,1.59728670056551E-06
"P09373",85357,3.27189303920987E-05,2.9447E-05
"P09831",163297,3.52016411337865E-06,3.16814770204078E-06
"P09832",52015,4.15960078272268E-06,3.74364070445041E-06
"P07001",54623,6.18557104630761E-06,5.567E-06
"P0AD61",50729,4.23072180002727E-05,3.80764962002454E-05
"P0C8J8",47109,1.05702796360953E-05,9.51325167248577E-06
"P0A836",41393,1.74050746477063E-05,1.56645671829357E-05
"P0AGE9",29777,1.98714732294619E-05,1.78843259065157E-05
"P64485",8671,4.27052347026196E-06,3.84347112323576E-06
"P23843",60899,6.9878E-05,6.28902276459792E-05
"P0AB91",38010,1.61784002208014E-05,1.45605601987213E-05
"P0A7D7",26995,9.7416219115372E-06,8.76745972038348E-06
"P0A8M6",12778,4.32924724601804E-05,3.89632252141624E-05
"P76002",14906,2.48271074168781E-06,2.23443966751903E-06
"P0ACD4",13849,4.49726249332017E-05,4.04753624398815E-05
"P0A800",10237,9.62025944164129E-05,8.65823349747716E-05
"P69441",23586,6.73561707922294E-05,6.06205537130065E-05
"P00509",43573,1.46744190750483E-05,1.3207E-05
"P0A817",41952,7.45661454822821E-05,6.71095309340539E-05
"P0AEM9",29039,4.05194052716986E-06,3.64674647445287E-06
"P0A9K9",20853,0.0001245238,0.0001120714
"C1P605",3408,2.5603566229653E-05,2.30432096066877E-05
"C1P620",3618,3.66305863438512E-05,3.29675277094661E-05
"P0A6N4",20591,0.0001364316,0.0001227885
"P69913",6856,6.1927483966778E-05,5.57347355701002E-05
"P36683",93498,2.53295219427913E-05,2.27965697485122E-05
"P0ACG1",15348,9.3406690204026E-05,8.4066E-05
"P0A6R3",11240,0.0002367873,0.0002131086
"P0AF36",9635,0.0001115654,0.0001004088
"P0A858",26972,3.90154241259455E-05,3.51138817133509E-05
"P0ADN2",13134,0.0001411948,0.0001270753
"P0ABB4",50325,9.98402060813037E-05,8.98561854731733E-05
"P0A6E4",49898,4.22811185443812E-06,3.80530066899431E-06
"P0AEK4",27864,0.0001347874,0.0001213086
"P0A6X3",11166,9.10838386296742E-05,8.19754547667068E-05
"P08997",60274,1.92809730399146E-06,1.73528757359231E-06
"P0A7Z4",36512,0.0001553733,0.000139836
"P0ADZ7",11887,8.77692077314418E-05,7.89922869582976E-05
"P0ABH7",48015,7.85593622336959E-06,7.07034260103263E-06
"P0A9D8",29892,5.02545023192629E-05,4.52290520873366E-05
"P23721",39783,1.1885E-05,1.06965357539709E-05
"P23869",18153,8.45263503369114E-05,7.60737153032203E-05
"P0AFH8",21074,2.81874123629208E-06,2.53686711266287E-06
"P0A870",35219,6.35E-05,5.715E-05
"P0AC69",12879,6.76334775110776E-05,6.08701297599699E-05
"P0A6T5",24831,1.51964081928802E-05,1.36767673735922E-05
"P0C8J6",30812,1.80118869971858E-05,1.62106982974672E-05
"P0AA25",11807,0.0001129519,0.0001016567
"P45578",19416,3.2503609880993E-05,2.92532488928937E-05
"P0A8F0",22533,5.98493147914099E-05,5.38643833122689E-05
"P0ABB0",55222,0.0001001436,9.01292510304396E-05
"P0A9P0",50688,0.0001463918,0.0001317527
"P00350",51481,9.0741283271097E-05,8.16671549439873E-05
"P0A763",15463,0.0001464049,0.0001317644
"P0ADB1",12021,4.78272529213447E-06,4.30445276292102E-06
"P13445",37972,7.35352169745641E-06,6.61816952771077E-06
"P0AD79",3146,5.81691623183886E-06,5.23522460865497E-06
"P0A6Y8",69115,0.0001454425,0.0001308982
"P28635",29432,2.55807292057479E-05,2.30226562851731E-05
"P0A9Q9",40018,2.30327698243311E-05,2.0729492841898E-05
"P0AEU7",17688,6.56401315673572E-05,5.90761184106215E-05
"P64581",11051,1.70918811770072E-05,1.53826930593065E-05
"P0A6F5",57329,0.0001701848,0.0001531663
"P0AEH5",11306,2.40767480599948E-06,2.16690732539953E-06
"P62707",28556,9.55468455871366E-05,8.5992161028423E-05
"P0A799",41118,8.33192505019252E-05,7.49873254517327E-05
"P0A6Y1",10651,4.97129386095123E-05,4.47416447485611E-05
"P0AF93",13612,5.92653394658355E-05,5.3338805519252E-05
"P0ABT2",18695,6.95224256312317E-06,6.257E-06
"P0A850",48193,0.0002271925,0.0002044733
"P0A7W7",14127,0.0003589426,0.0003230483
"P0A6F9",10387,0.0001924867,0.0001732381
"P0A7M6",7273,0.0003984376,0.0003585938
"P0AB71",39147,8.68100527274258E-05,7.8129E-05
"P69783",18251,0.0001068055,9.61249485351357E-05
"P0A9G6",47522,4.83818663590411E-06,4.3543679723137E-06
"P0A9C5",51904,8.09083132639393E-06,7.28174819375454E-06
"P0AGD3",21266,0.0001092719,9.83447072587152E-05
"P0A7Q6",4364,0.0003865721,0.0003479149
"P68191",5096,1.29192306663387E-06,1.16273075997048E-06
"P0A6M8",77581,0.0002745369,0.0002470832
"P0AFW2",6507,8.35182588530986E-07,7.51664329677887E-07
"P61889",32337,3.10877143988741E-05,2.79789429589867E-05
"P0A7W1",17603,0.0003748502,0.0003373652
"P0A7A9",19704,0.0002172943,0.0001955649
"P0AG55",18904,0.0003834858,0.0003451372
"P02413",14980,0.0003825723,0.0003443151
"P0A862",17835,0.0001548774,0.0001393897
"P0A6P1",30423,0.0003103291,0.0002792961
"P60624",11316,0.0002583748,0.0002325373
"P0ADZ0",11199,0.0003382718,0.0003044446
"P0AED0",16066,4.13513254282431E-05,3.72161928854188E-05
"P60422",29860,0.0004126324,0.0003713692
"P0A912",18824,0.0002088609,0.0001879748
"P0C018",12770,0.0003572755,0.0003215479
"P0A7R1",15769,0.0004546329,0.0004091697
"P0AG51",6542,0.0003592362,0.0003233126
"P60723",22087,0.0004285498,0.0003856948
"P0ADY3",13541,0.0003854661,0.0003469195
"P0AG67",61158,0.0004116569,0.0003704912
"P0A7R5",11736,0.0005195097,0.0004675587
"P0AES9",11858,2.3293764383247E-06,2.09643879449223E-06
"P0A7U3",10430,0.0003920791,0.0003528712
"P62399",20302,0.0003647105,0.0003282395
"P60438",22244,0.0003861154,0.0003475038
"P0A7R9",13845,0.0004452502,0.0004007252
"P0A7S9",13099,0.0003869832,0.0003482848
"P0A7V3",25983,0.0003743151,0.0003368836
"P0A9T0",44176,1.66677650187688E-05,1.5001E-05
"P61175",12226,0.0004351889,0.00039167
"P0AD86",2138,3.66077493199461E-05,3.2947E-05
"P68919",10693,0.0004480559,0.0004032503
"P0AG48",11564,0.0004814371,0.0004332934
"P0ADY7",15281,0.0004282594,0.0003854335
"P76344",24762,1.1744755151217E-06,1.057E-06
"P00448",23097,0.0001638393,0.0001474554
"P0A6P9",45655,0.0001768956,0.000159206
"P0A7J7",14875,0.0005011128,0.0004510015
"P0A7M9",7871,0.0005913713,0.0005322341
"P0A7L0",24730,0.0004690366,0.0004221329
"P0AG59",11580,0.0004420922,0.0003978829
"P0A7L3",13497,0.000373418,0.0003360762
"P0AD96",39076,5.52655978504488E-06,4.97390380654039E-06
"P0A7X3",14856,0.0005719826,0.0005147844
"P0A7T7",8986,0.0005012629,0.0004511366
"P0A825",45317,4.49791497971746E-05,4.04812348174571E-05
"P0AG63",9704,0.000386161,0.0003475449
"P0AA10",16019,0.0003898932,0.0003509039
"P0A917",18603,0.0004087664,0.0003678898
"P0A7J3",17712,0.0004506267,0.000405564
"P0A7V0",26744,0.0004686255,0.000421763
"P0A786",34427,4.43364506958441E-06,3.99028056262597E-06
"P0ADB7",4810,3.68E-06,3.312E-06
"P0AG44",14365,0.0005029594,0.0004526634
"P68699",8256,0.0003685211,0.0003316689
"P0AA04",9119,0.0001769282,0.0001592354
"P0ABK5",34490,8.11040591831262E-06,7.29936532648136E-06
"P09169",35562,0.0001312705,0.0001181434
"P0A7L8",9124,0.000453863,0.0004084767
"P39172",33777,1.1265177649209E-05,1.01386598842881E-05
"P0ADZ4",10269,0.0005057259,0.0004551533
"P0A7T3",9191,0.000529235,0.0004763115
"P0A7V8",23469,0.0005156698,0.0004641028
"P0A7K6",13133,0.0005077649,0.0004569884
"P0A7F3",17121,3.53E-06,3.177E-06
"P02358",15703,0.0005548255,0.0004993429
"P0ACF4",9226,0.0002414265,0.0002172838
"P0A7P5",5380,0.000638148,0.0005743332
"P0ACF8",15540,0.0002808628,0.0002527765
"P0ACF0",9535,0.0002829638,0.0002546674
"P02359",20019,0.0004944966,0.0004450469
"P0A972",7463,0.0006081695,0.0005473526
"P05793",54069,2.822E-06,2.53980330145068E-06
"P0A7N9",6372,0.0005005974,0.0004505376
"P0A7Q1",7289,0.0005279985,0.0004751987
"P0A7S3",13737,0.0004526461,0.0004073815
"P0A7U7",9684,0.0005534748,0.0004981274
"P0A7M2",9006,0.0005792839,0.0005213556
"P0AE08",20761,0.0003016086,0.0002714477
"P08200",45757,9.6183E-05,8.65647178420448E-05
"P68679",8500,0.0006454754,0.0005809279
"P0A7N4",6446,0.0006404709,0.0005764238
"P0A9Y6",7402,0.0003463789,0.000311741
"P06996",40368,0.0005335316,0.0004801784
"P0A9B2",35532,0.000345335,0.0003108015
"P25665",84674,1.86284866426247E-06,1.67656379783622E-06
"P0A7K2",12295,0.0015430161,0.0013887145
"P0A910",37201,0.0006773396,0.0006096056
"P02931",39333,0.0002903173,0.0002612856
"P0A6A8",8640,0.0011675102,0.0010507592
"P0CE48",43314,0.0018891895,0.0017002706
"P0CE47",43284,0.0018891895,0.0017002706
"P69776",8323,0.0038876477,0.0034988829
"Q9XB42",8581,"#VALUE!","#VALUE!"
"Q6BF87",3972,"#VALUE!","#VALUE!"
"Q6BF25",3917,"#VALUE!","#VALUE!"
"Q6BF16",21391,"#VALUE!","#VALUE!"
"Q47706",46648,"#VALUE!","#VALUE!"
"Q47685",18099,"#VALUE!","#VALUE!"
"Q47684",11940,"#VALUE!","#VALUE!"
"Q47539",29812,"#VALUE!","#VALUE!"
"Q47536",44708,2.93618878780425E-08,2.64256990902382E-08
"Q47534",29040,"#VALUE!","#VALUE!"
"Q47377",12192,"#VALUE!","#VALUE!"
"Q47274",14176,"#VALUE!","#VALUE!"
"Q47272",5494,"#VALUE!","#VALUE!"
"Q47270",6494,"#VALUE!","#VALUE!"
"Q47269",17433,"#VALUE!","#VALUE!"
"Q47268",3644,"#VALUE!","#VALUE!"
"Q47208",58596,"#VALUE!","#VALUE!"
"Q47151",28785,"#VALUE!","#VALUE!"
"Q47140",20579,"#VALUE!","#VALUE!"
"Q46953",12308,"#VALUE!","#VALUE!"
"Q46943",18720,"#VALUE!","#VALUE!"
"Q46941",24287,"#VALUE!","#VALUE!"
"Q46916",49142,"#VALUE!","#VALUE!"
"Q46915",48850,"#VALUE!","#VALUE!"
"Q46911",53737,"#VALUE!","#VALUE!"
"Q46909",48234,"#VALUE!","#VALUE!"
"Q46908",28720,"#VALUE!","#VALUE!"
"Q46906",20786,"#VALUE!","#VALUE!"
"Q46905",9662,"#VALUE!","#VALUE!"
"Q46904",46393,"#VALUE!","#VALUE!"
"Q46892",46770,"#VALUE!","#VALUE!"
"Q46890",23222,"#VALUE!","#VALUE!"
"Q46889",41339,"#VALUE!","#VALUE!"
"Q46867",13201,"#VALUE!","#VALUE!"
"Q46858",34983,"#VALUE!","#VALUE!"
"Q46844",25356,"#VALUE!","#VALUE!"
"Q46843",26347,"#VALUE!","#VALUE!"
"Q46841",38533,"#VALUE!","#VALUE!"
"Q46832",20395,1.46809439390212E-07,1.32128495451191E-07
"Q46821",51758,"#VALUE!","#VALUE!"
"Q46820",69089,"#VALUE!","#VALUE!"
"Q46819",17513,"#VALUE!","#VALUE!"
"Q46812",48842,"#VALUE!","#VALUE!"
"Q46811",115582,"#VALUE!","#VALUE!"
"Q46809",28103,"#VALUE!","#VALUE!"
"Q46806",51025,"#VALUE!","#VALUE!"
"Q46803",44187,"#VALUE!","#VALUE!"
"Q46789",8055,"#VALUE!","#VALUE!"
"Q46787",19093,"#VALUE!","#VALUE!"
"Q46755",14639,1.5659673534956E-07,1.40937061814604E-07
"Q2EEU2",9734,"#VALUE!","#VALUE!"
"Q2EES0",9023,"#VALUE!","#VALUE!"
"P78285",17972,"#VALUE!","#VALUE!"
"P77858",34359,"#VALUE!","#VALUE!"
"P77802",91229,"#VALUE!","#VALUE!"
"P77789",18949,"#VALUE!","#VALUE!"
"P77746",34397,"#VALUE!","#VALUE!"
"P77733",30565,"#VALUE!","#VALUE!"
"P77732",28904,"#VALUE!","#VALUE!"
"P77731",18170,"#VALUE!","#VALUE!"
"P77716",31250,"#VALUE!","#VALUE!"
"P77714",10724,"#VALUE!","#VALUE!"
"P77698",57527,3.914918383739E-08,3.5234265453651E-08
"P77694",59997,"#VALUE!","#VALUE!"
"P77692",12905,"#VALUE!","#VALUE!"
"P77672",36395,"#VALUE!","#VALUE!"
"P77668",28101,"#VALUE!","#VALUE!"
"P77627",27736,"#VALUE!","#VALUE!"
"P77624",33931,"#VALUE!","#VALUE!"
"P77616",28492,"#VALUE!","#VALUE!"
"P77599",27728,"#VALUE!","#VALUE!"
"P77598",16414,"#VALUE!","#VALUE!"
"P77588",32070,"#VALUE!","#VALUE!"
"P77585",37409,"#VALUE!","#VALUE!"
"P77579",43966,"#VALUE!","#VALUE!"
"P77564",24421,"#VALUE!","#VALUE!"
"P77555",37967,"#VALUE!","#VALUE!"
"P77546",28128,"#VALUE!","#VALUE!"
"P77541",32135,"#VALUE!","#VALUE!"
"P77538",31516,"#VALUE!","#VALUE!"
"P77515",32902,"#VALUE!","#VALUE!"
"P77510",61684,"#VALUE!","#VALUE!"
"P77509",55016,"#VALUE!","#VALUE!"
"P77503",38652,"#VALUE!","#VALUE!"
"P77495",69351,"#VALUE!","#VALUE!"
"P77494",5626,"#VALUE!","#VALUE!"
"P77468",95677,"#VALUE!","#VALUE!"
"P77467",28405,"#VALUE!","#VALUE!"
"P77463",31971,"#VALUE!","#VALUE!"
"P77455",73003,"#VALUE!","#VALUE!"
"P77453",15577,"#VALUE!","#VALUE!"
"P77445",49022,"#VALUE!","#VALUE!"
"P77437",56767,"#VALUE!","#VALUE!"
"P77427",27022,"#VALUE!","#VALUE!"
"P77416",51755,"#VALUE!","#VALUE!"
"P77414",33035,"#VALUE!","#VALUE!"
"P77409",29583,"#VALUE!","#VALUE!"
"P77393",31793,"#VALUE!","#VALUE!"
"P77390",40077,"#VALUE!","#VALUE!"
"P77381",55256,"#VALUE!","#VALUE!"
"P77377",53693,"#VALUE!","#VALUE!"
"P77375",25093,"#VALUE!","#VALUE!"
"P77366",23565,"#VALUE!","#VALUE!"
"P77359",55682,"#VALUE!","#VALUE!"
"P77319",61986,"#VALUE!","#VALUE!"
"P77315",34483,"#VALUE!","#VALUE!"
"P77308",37345,"#VALUE!","#VALUE!"
"P77306",60700,"#VALUE!","#VALUE!"
"P77297",32266,"#VALUE!","#VALUE!"
"P77296",20915,"#VALUE!","#VALUE!"
"P77294",18144,"#VALUE!","#VALUE!"
"P77288",19851,"#VALUE!","#VALUE!"
"P77277",30082,"#VALUE!","#VALUE!"
"P77268",36100,"#VALUE!","#VALUE!"
"P77257",55821,"#VALUE!","#VALUE!"
"P77249",25458,"#VALUE!","#VALUE!"
"P77243",53952,"#VALUE!","#VALUE!"
"P77237",7741,"#VALUE!","#VALUE!"
"P77234",37031,"#VALUE!","#VALUE!"
"P77231",31644,"#VALUE!","#VALUE!"
"P77219",17311,"#VALUE!","#VALUE!"
"P77218",36067,"#VALUE!","#VALUE!"
"P77216",47827,"#VALUE!","#VALUE!"
"P77215",44226,"#VALUE!","#VALUE!"
"P77206",31051,5.87237757560849E-08,5.28513981804764E-08
"P77188",24517,"#VALUE!","#VALUE!"
"P77180",25589,"#VALUE!","#VALUE!"
"P77172",85608,"#VALUE!","#VALUE!"
"P77163",21337,"#VALUE!","#VALUE!"
"P77154",84867,"#VALUE!","#VALUE!"
"P77147",29341,"#VALUE!","#VALUE!"
"P77136",16272,"#VALUE!","#VALUE!"
"P77091",5564,"#VALUE!","#VALUE!"
"P77031",46831,"#VALUE!","#VALUE!"
"P76773",27200,"#VALUE!","#VALUE!"
"P76657",23087,"#VALUE!","#VALUE!"
"P76656",38555,"#VALUE!","#VALUE!"
"P76639",52753,"#VALUE!","#VALUE!"
"P76633",28042,"#VALUE!","#VALUE!"
"P76556",17659,"#VALUE!","#VALUE!"
"P76553",41031,"#VALUE!","#VALUE!"
"P76552",42807,"#VALUE!","#VALUE!"
"P76551",49599,"#VALUE!","#VALUE!"
"P76548",13819,"#VALUE!","#VALUE!"
"P76545",13778,"#VALUE!","#VALUE!"
"P76544",9206,"#VALUE!","#VALUE!"
"P76524",39624,"#VALUE!","#VALUE!"
"P76516",12133,"#VALUE!","#VALUE!"
"P76515",13672,"#VALUE!","#VALUE!"
"P76514",20255,"#VALUE!","#VALUE!"
"P76512",13102,"#VALUE!","#VALUE!"
"P76510",18766,"#VALUE!","#VALUE!"
"P76501",17890,"#VALUE!","#VALUE!"
"P76500",17890,"#VALUE!","#VALUE!"
"P76499",18951,"#VALUE!","#VALUE!"
"P76485",16163,"#VALUE!","#VALUE!"
"P76484",27991,"#VALUE!","#VALUE!"
"P76482",35931,"#VALUE!","#VALUE!"
"P76470",46294,"#VALUE!","#VALUE!"
"P76466",23767,"#VALUE!","#VALUE!"
"P76463",61476,"#VALUE!","#VALUE!"
"P76462",28304,"#VALUE!","#VALUE!"
"P76461",40352,"#VALUE!","#VALUE!"
"P76460",47528,"#VALUE!","#VALUE!"
"P76459",22960,"#VALUE!","#VALUE!"
"P76458",23526,"#VALUE!","#VALUE!"
"P76396",24218,"#VALUE!","#VALUE!"
"P76395",27208,"#VALUE!","#VALUE!"
"P76394",17428,"#VALUE!","#VALUE!"
"P76393",71639,"#VALUE!","#VALUE!"
"P76387",79343,"#VALUE!","#VALUE!"
"P76364",13684,"#VALUE!","#VALUE!"
"P76362",16557,"#VALUE!","#VALUE!"
"P76308",11741,"#VALUE!","#VALUE!"
"P76299",42238,"#VALUE!","#VALUE!"
"P76298",74843,2.28370239051441E-08,2.05533215146297E-08
"P76297",14059,"#VALUE!","#VALUE!"
"P76296",18885,"#VALUE!","#VALUE!"
"P76239",3772,"#VALUE!","#VALUE!"
"P76236",56101,"#VALUE!","#VALUE!"
"P76230",49602,"#VALUE!","#VALUE!"
"P76219",26058,"#VALUE!","#VALUE!"
"P76214",21577,"#VALUE!","#VALUE!"
"P76210",30160,"#VALUE!","#VALUE!"
"P76198",46080,"#VALUE!","#VALUE!"
"P76197",44608,"#VALUE!","#VALUE!"
"P76196",13929,"#VALUE!","#VALUE!"
"P76192",77877,"#VALUE!","#VALUE!"
"P76163",11308,"#VALUE!","#VALUE!"
"P76162",39260,"#VALUE!","#VALUE!"
"P76160",12091,"#VALUE!","#VALUE!"
"P76159",19663,"#VALUE!","#VALUE!"
"P76158",18310,"#VALUE!","#VALUE!"
"P76157",5639,"#VALUE!","#VALUE!"
"P76156",16497,"#VALUE!","#VALUE!"
"P76155",21338,"#VALUE!","#VALUE!"
"P76154",8778,"#VALUE!","#VALUE!"
"P76147",34322,"#VALUE!","#VALUE!"
"P76136",7272,"#VALUE!","#VALUE!"
"P76134",44518,"#VALUE!","#VALUE!"
"P76122",12872,"#VALUE!","#VALUE!"
"P76118",8270,"#VALUE!","#VALUE!"
"P76106",6782,"#VALUE!","#VALUE!"
"P76096",5894,"#VALUE!","#VALUE!"
"P76091",33054,"#VALUE!","#VALUE!"
"P76090",22524,"#VALUE!","#VALUE!"
"P76084",14851,"#VALUE!","#VALUE!"
"P76083",51733,"#VALUE!","#VALUE!"
"P76082",27237,"#VALUE!","#VALUE!"
"P76080",18324,"#VALUE!","#VALUE!"
"P76079",27877,"#VALUE!","#VALUE!"
"P76078",10942,"#VALUE!","#VALUE!"
"P76077",35499,"#VALUE!","#VALUE!"
"P76073",8751,"#VALUE!","#VALUE!"
"P76068",9787,"#VALUE!","#VALUE!"
"P76065",32509,"#VALUE!","#VALUE!"
"P76063",10976,"#VALUE!","#VALUE!"
"P76061",5194,"#VALUE!","#VALUE!"
"P76057",8456,"#VALUE!","#VALUE!"
"P76045",34913,"#VALUE!","#VALUE!"
"P76042",46808,"#VALUE!","#VALUE!"
"P76041",64186,"#VALUE!","#VALUE!"
"P76012",16695,"#VALUE!","#VALUE!"
"P75987",12133,"#VALUE!","#VALUE!"
"P75982",21644,"#VALUE!","#VALUE!"
"P75979",6381,"#VALUE!","#VALUE!"
"P75970",9287,"#VALUE!","#VALUE!"
"P75962",17416,"#VALUE!","#VALUE!"
"P75961",28865,"#VALUE!","#VALUE!"
"P75955",40834,"#VALUE!","#VALUE!"
"P75942",34475,"#VALUE!","#VALUE!"
"P75910",38668,"#VALUE!","#VALUE!"
"P75905",50766,"#VALUE!","#VALUE!"
"P75897",25209,"#VALUE!","#VALUE!"
"P75895",28898,"#VALUE!","#VALUE!"
"P75894",21570,"#VALUE!","#VALUE!"
"P75884",24268,"#VALUE!","#VALUE!"
"P75883",27296,"#VALUE!","#VALUE!"
"P75857",95242,"#VALUE!","#VALUE!"
"P75856",25389,"#VALUE!","#VALUE!"
"P75851",28925,"#VALUE!","#VALUE!"
"P75843",47656,"#VALUE!","#VALUE!"
"P75835",52496,4.56740478102883E-08,4.11066430292595E-08
"P75825",60064,"#VALUE!","#VALUE!"
"P75794",33038,"#VALUE!","#VALUE!"
"P75769",26123,"#VALUE!","#VALUE!"
"P75763",51351,"#VALUE!","#VALUE!"
"P75750",90128,"#VALUE!","#VALUE!"
"P75749",26954,"#VALUE!","#VALUE!"
"P75748",39539,"#VALUE!","#VALUE!"
"P75737",18282,"#VALUE!","#VALUE!"
"P75734",11999,"#VALUE!","#VALUE!"
"P75733",52780,"#VALUE!","#VALUE!"
"P75726",55173,"#VALUE!","#VALUE!"
"P75719",17226,"#VALUE!","#VALUE!"
"P75715",35696,"#VALUE!","#VALUE!"
"P75712",52456,"#VALUE!","#VALUE!"
"P75692",8890,"#VALUE!","#VALUE!"
"P75677",9014,"#VALUE!","#VALUE!"
"P75676",17420,"#VALUE!","#VALUE!"
"P75620",7890,"#VALUE!","#VALUE!"
"P75617",26665,9.78729595934749E-08,8.80856636341274E-08
"P71311",20487,8.15607996612291E-08,7.34047196951062E-08
"P71301",23274,"#VALUE!","#VALUE!"
"P71241",52408,"#VALUE!","#VALUE!"
"P71239",27894,"#VALUE!","#VALUE!"
"P71238",45409,"#VALUE!","#VALUE!"
"P71237",45260,"#VALUE!","#VALUE!"
"P71229",75305,"#VALUE!","#VALUE!"
"P69856",27888,"#VALUE!","#VALUE!"
"P69826",48971,"#VALUE!","#VALUE!"
"P69824",16046,"#VALUE!","#VALUE!"
"P69820",17238,8.80856636341274E-08,7.92770972707147E-08
"P69808",11735,"#VALUE!","#VALUE!"
"P69434",92207,"#VALUE!","#VALUE!"
"P69330",10689,"#VALUE!","#VALUE!"
"P68661",10348,"#VALUE!","#VALUE!"
"P68646",10479,"#VALUE!","#VALUE!"
"P68644",45703,"#VALUE!","#VALUE!"
"P66899",43328,"#VALUE!","#VALUE!"
"P65643",30172,"#VALUE!","#VALUE!"
"P65298",9513,"#VALUE!","#VALUE!"
"P64646",6555,"#VALUE!","#VALUE!"
"P64634",20796,"#VALUE!","#VALUE!"
"P64631",12479,"#VALUE!","#VALUE!"
"P64627",5819,4.17591294265493E-07,3.75832164838944E-07
"P64592",13456,"#VALUE!","#VALUE!"
"P64578",12103,1.01135391579924E-07,9.1E-08
"P64572",28151,"#VALUE!","#VALUE!"
"P64570",8114,"#VALUE!","#VALUE!"
"P64550",16949,2.61E-07,2.3489510302434E-07
"P64524",13899,"#VALUE!","#VALUE!"
"P64521",8411,"#VALUE!","#VALUE!"
"P64481",22350,2.57732126929484E-07,2.32E-07
"P64442",5897,"#VALUE!","#VALUE!"
"P64435",7624,2.02270783159848E-07,1.82E-07
"P63746",11650,"#VALUE!","#VALUE!"
"P62066",12100,"#VALUE!","#VALUE!"
"P60566",27144,"#VALUE!","#VALUE!"
"P60061",46843,"#VALUE!","#VALUE!"
"P58042",6761,"#VALUE!","#VALUE!"
"P58041",6690,"#VALUE!","#VALUE!"
"P58037",6027,"#VALUE!","#VALUE!"
"P58036",7888,"#VALUE!","#VALUE!"
"P58035",9803,"#VALUE!","#VALUE!"
"P58034",8255,1.23646172286423E-06,1.11281555057781E-06
"P58033",7861,"#VALUE!","#VALUE!"
"P56579",20580,"#VALUE!","#VALUE!"
"P56257",8767,"#VALUE!","#VALUE!"
"P55799",25098,"#VALUE!","#VALUE!"
"P55140",32206,"#VALUE!","#VALUE!"
"P54745",69668,"#VALUE!","#VALUE!"
"P52696",36058,"#VALUE!","#VALUE!"
"P52636",40097,"#VALUE!","#VALUE!"
"P52613",17307,"#VALUE!","#VALUE!"
"P52612",49316,"#VALUE!","#VALUE!"
"P52600",56001,"#VALUE!","#VALUE!"
"P52599",42585,"#VALUE!","#VALUE!"
"P52141",11737,"#VALUE!","#VALUE!"
"P52140",17964,"#VALUE!","#VALUE!"
"P52139",17303,"#VALUE!","#VALUE!"
"P52134",7703,"#VALUE!","#VALUE!"
"P52133",26606,"#VALUE!","#VALUE!"
"P52128",9967,"#VALUE!","#VALUE!"
"P52125",24561,"#VALUE!","#VALUE!"
"P52107",11967,"#VALUE!","#VALUE!"
"P52043",53824,"#VALUE!","#VALUE!"
"P52005",40286,"#VALUE!","#VALUE!"
"P46855",44231,"#VALUE!","#VALUE!"
"P46846",25726,"#VALUE!","#VALUE!"
"P46481",73591,5.21989117831866E-08,4.7E-08
"P46478",7847,"#VALUE!","#VALUE!"
"P46142",38459,"#VALUE!","#VALUE!"
"P46121",9499,"#VALUE!","#VALUE!"
"P45768",41484,"#VALUE!","#VALUE!"
"P45767",43261,"#VALUE!","#VALUE!"
"P45763",44540,"#VALUE!","#VALUE!"
"P45762",37647,"#VALUE!","#VALUE!"
"P45761",22231,"#VALUE!","#VALUE!"
"P45760",13901,"#VALUE!","#VALUE!"
"P45759",54611,"#VALUE!","#VALUE!"
